# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
0.12368439354597423,0.004197130275856648,0.7849459593274795,0.030374061872092722,0.044882149089275465,0.0038951783898385885
0.2511872443550377,0.007150966243878245,0.7930636452303631,0.024476372561919396,0.04221818191940397,0.004975352097581575
0.6216598288653528,0.010547981360552615,0.7271840109093738,0.01628208171316511,0.04196648375281557,0.0050957908931108485
0.18466665388474077,0.005605549361715605,0.7723731932538819,0.027964847320939387,0.04116732195270508,0.005503151447356139
0.21292274752063917,0.0041218752893224025,0.7902611809671933,0.025019307525244058,0.040110629207413206,0.006106382846289736
0.6109688667759282,0.00839798321225025,0.740899670259414,0.02126602372362602,0.03982205241507375,0.006285319654673761
0.34918991235912195,0.005882937172970893,0.7479770719902565,0.013956879557831831,0.04365363099046584,0.004352516602228006
0.4315503629917057,0.004734640115974996,0.7521557850217864,0.01698344338395366,0.044717714564757656,0.003952788071357644
0.0430618809766018,0.00257391407743158,0.7727625194122488,0.058085936178609604,0.04156192612698131,0.005297113321100808
0.05722906736395099,0.0031588705839167455,0.8099551908271686,0.04352362866955343,0.04169201275517601,0.005231310288749607
0.05129025009163481,0.0027207271534512526,0.7936705222365122,0.044027955718717655,0.04181981923918805,0.005167652753846326
0.05274916024110142,0.0034679027649010094,0.7889519535051408,0.0400089061380642,0.04159795931249012,0.005278783190837486
0.08951200067042384,0.00485159819719172,0.7653697640461935,0.04539466530916904,0.040887154238651024,0.0056555440593771275
0.07613374522630223,0.004796681557675197,0.8006576476838271,0.04181783414400906,0.04075288012442693,0.005730449639838224
0.056105670675780595,0.0020183793630219036,0.7801916823802525,0.04333903104718166,0.04269244274177295,0.004757928482552951
0.07821370035329583,0.002798041676852795,0.8045741579592217,0.04080123985933126,0.04115184668856346,0.005511434018338613
0.04365470038928676,0.0025695835333117804,0.7478381643851578,0.043370230724873754,0.04115251704657544,0.005511074910906876
0.021793226706838954,0.00258362686693259,0.8123468078382684,0.09208371177576642,0.04115879149089578,0.005507715140111228
0.003994918947043329,0.0004435877031988419,0.873556590012656,0.08637200163336663,0.041142669334096396,0.005516353223705179
0.03771575091475596,0.0028483347270248874,0.7971581941290864,0.04713507987632161,0.0408757053257816,0.00566188298754837
0.04684177639510344,0.0027690647070333797,0.8186125509234407,0.06496013160441176,0.04135794353835186,0.005402393128972137
0.26344618376827994,0.006715664530342525,0.7972522164172531,0.027060989894624157,0.04114426713809813,0.005515496381335401
0.11199115996710465,0.003701729161788865,0.8343547157164679,0.04055830361806215,0.040455169279642364,0.005901003024427113
0.18693777442225143,0.005694843832696659,0.8145181476752037,0.032914733544879636,0.040650955281475214,0.005788138374815167
0.12786913281943144,0.0037174562700170556,0.7976462632838377,0.03487230897709834,0.040734931857426875,0.005740555917847692
0.06498171051656189,0.003962077884532843,0.8073760513110936,0.04759184169071656,0.040774652903526554,0.005718219697372669
0.0340679472069932,0.002307760000094244,0.815186762847569,0.052294443169391636,0.04083673193183312,0.005683528097527892
0.017584428881273616,0.0018464788784849236,0.8557063204491308,0.08106334884038018,0.04090559499982838,0.005645352589587021
0.008499948015260937,0.0009534371424112821,0.8317872036302,0.07567362911123054,0.04097196752748181,0.00560886063252353
0.09786239899026145,0.005602718247194552,0.8063898371267486,0.03713958274521007,0.040820378904593536,0.005692641070792838
0.16589765901373651,0.004791973206387484,0.80075095626931,0.04034888085514754,0.04212247435158439,0.005020724951180266
0.16170623866113054,0.008567026622608453,0.7851718200725477,0.027811224996466218,0.04122633356263073,0.005471710066027572
0.02395795499317948,0.0022297032853457774,0.8107033957697618,0.07261295202876282,0.04221519421304606,0.004976760734400739
0.02362162940124001,0.0016885180376551975,0.8204116037317788,0.07729814958652292,0.040364923195151045,0.00595395306028554
